time,src,dst,event,size
0.141712,2,2,2,1015
0.141917,2,2,3,1370
0.142031,1,1,2,386
0.142031,2,2,2,386
0.142133,2,2,3,692
0.142496,3,3,3,722
0.142608,1,1,3,35
0.142816,3,3,3,916
0.142827,3,3,3,458
0.142827,3,3,4,458
0.143160,1,1,1,1128
0.143160,3,3,1,1128
0.143196,3,3,2,35
0.143196,2,2,2,35
0.143562,2,2,3,930
0.143883,1,1,2,722
0.143883,2,2,2,722
0.144299,1,1,3,255
0.144531,1,1,2,1370
0.144531,3,3,2,1370
0.144554,3,3,2,255
0.144554,2,2,2,255
0.144672,2,2,3,705
0.144800,1,1,2,916
0.144800,2,2,2,916
0.144889,3,3,3,1117
0.145224,1,1,2,692
0.145224,3,3,2,692
0.145261,3,3,3,1120
0.145724,3,3,3,1437
0.145906,3,3,3,1294
0.145906,3,3,4,1294
0.145964,3,3,3,398
0.145964,3,3,4,398
0.146006,1,1,2,1117
0.146006,2,2,2,1117
0.146025,1,1,3,863
0.146155,1,1,2,930
0.146155,3,3,2,930
0.146269,2,2,3,178
0.146679,2,2,3,437
0.146735,1,1,3,1330
0.146861,1,1,2,705
0.146861,3,3,2,705
0.146888,3,3,2,863
0.146888,2,2,2,863
0.147016,3,3,3,83
0.147040,1,1,2,178
0.147040,3,3,2,178
0.147127,1,1,2,1120
0.147127,2,2,2,1120
0.147478,1,1,2,437
0.147478,3,3,2,437
0.148010,1,1,3,468
0.148219,3,3,2,1330
0.148219,2,2,2,1330
0.148565,1,1,2,1437
0.148565,2,2,2,1437
0.148595,1,1,3,789
0.148649,1,1,2,83
0.148649,2,2,2,83
0.148661,2,2,3,1346
0.148688,3,3,2,468
0.148688,2,2,2,468
0.148912,2,2,3,624
0.148998,1,1,3,774
0.149229,3,3,3,928
0.149394,2,2,3,619
0.149478,3,3,2,789
0.149478,2,2,2,789
0.150007,1,1,2,1346
0.150007,3,3,2,1346
0.150157,1,1,2,928
0.150157,2,2,2,928
0.150200,1,1,3,608
0.150253,3,3,2,774
0.150253,2,2,2,774
0.150296,3,3,3,1158
0.150632,1,1,2,624
0.150632,3,3,2,624
0.150783,3,3,3,563
0.150812,2,2,3,256
0.150862,3,3,2,608
0.150862,2,2,2,608
0.151252,1,1,2,619
0.151252,3,3,2,619
0.151454,1,1,2,1158
0.151454,2,2,2,1158
0.151509,1,1,2,256
0.151509,3,3,2,256
0.152018,1,1,2,563
0.152018,2,2,2,563
0.152179,3,3,3,577
0.152323,1,1,3,231
0.152494,2,2,3,538
0.152756,1,1,1,577
0.152756,2,2,1,577
0.152988,3,3,2,231
0.152988,2,2,2,231
0.153295,1,1,2,538
0.153295,3,3,2,538
0.153395,2,2,3,625
0.153439,3,3,3,1024
0.153877,1,1,3,963
0.153965,1,1,3,461
0.153978,3,3,3,107
0.154020,1,1,1,625
0.154020,3,3,1,625
0.154307,2,2,3,68
0.154984,3,3,2,963
0.154984,2,2,2,963
0.155045,1,1,2,1024
0.155045,2,2,2,1024
0.155153,1,1,2,107
0.155153,2,2,2,107
0.155206,2,2,3,1301
0.155220,2,2,3,784
0.155220,2,2,4,784
0.155317,2,2,3,1270
0.155317,2,2,4,1270
0.155345,3,3,3,1092
0.155446,3,3,2,461
0.155446,2,2,2,461
0.155560,1,1,2,68
0.155560,3,3,2,68
